season,week,date,game_id,continuity_team,continuity_opponent,conference_matchup_type,continuity_team_role,continuity_team_spread,offense_vs_defense_edge,defense_vs_offense_edge,combined_component_edge,component_profile,continuity_team_ats_result,continuity_team_ats_margin,continuity_team_clv,source_flipped,combined_rule
2023,3,2023-09-17T03:00:00.000Z,401520219,UTEP,Arizona,,Underdog,18.25,25.0,-9.0,16.0,offense_led_mixed,L,-2.75,,False,offense_led_mixed
2023,3,2023-09-16T23:30:00.000Z,401520220,BYU,Arkansas,P4_vs_P4,Underdog,8.25,11.0,7.0,18.0,balanced_both_5_plus,W,15.25,,False,both_positive
2023,3,2023-09-16T23:30:00.000Z,401520220,BYU,Arkansas,P4_vs_P4,Underdog,8.25,11.0,7.0,18.0,balanced_both_5_plus,W,15.25,,False,both_5_plus
2023,3,2023-09-16T19:30:00.000Z,401520223,Duke,Northwestern,P4_vs_P4,Favorite,-17.0,16.0,14.0,30.0,balanced_both_5_plus,W,7.0,,False,both_positive
2023,3,2023-09-16T19:30:00.000Z,401520223,Duke,Northwestern,P4_vs_P4,Favorite,-17.0,16.0,14.0,30.0,balanced_both_5_plus,W,7.0,,False,both_5_plus
2023,3,2023-09-16T19:30:00.000Z,401520223,Duke,Northwestern,P4_vs_P4,Favorite,-17.0,16.0,14.0,30.0,balanced_both_5_plus,W,7.0,,False,offense_15_plus
2023,3,2023-09-16T19:30:00.000Z,401520223,Duke,Northwestern,P4_vs_P4,Favorite,-17.0,16.0,14.0,30.0,balanced_both_5_plus,W,7.0,,False,offense_15_plus_def_nonnegative
2023,3,2023-09-16T23:00:00.000Z,401520224,Tennessee,Florida,P4_vs_P4,Favorite,-5.666666666666667,4.0,14.0,18.0,balanced_both_positive,L,-18.666666666666668,,False,both_positive
2023,3,2023-09-16T19:30:00.000Z,401520227,Iowa,Western Michigan,P4_vs_G6,Favorite,-28.5,33.0,-18.0,15.0,offense_led_mixed,W,2.5,,False,offense_15_plus
2023,3,2023-09-16T19:30:00.000Z,401520227,Iowa,Western Michigan,P4_vs_G6,Favorite,-28.5,33.0,-18.0,15.0,offense_led_mixed,W,2.5,,False,offense_25_plus
2023,3,2023-09-16T19:30:00.000Z,401520227,Iowa,Western Michigan,P4_vs_G6,Favorite,-28.5,33.0,-18.0,15.0,offense_led_mixed,W,2.5,,False,either_component_25_plus
2023,3,2023-09-16T19:30:00.000Z,401520227,Iowa,Western Michigan,P4_vs_G6,Favorite,-28.5,33.0,-18.0,15.0,offense_led_mixed,W,2.5,,False,offense_led_mixed
2023,3,2023-09-16T23:30:00.000Z,401520228,Akron,Kentucky,G6_vs_P4,Underdog,25.25,23.0,-23.0,0.0,offense_led_mixed,L,-6.75,,False,offense_15_plus
2023,3,2023-09-16T23:30:00.000Z,401520228,Akron,Kentucky,G6_vs_P4,Underdog,25.25,23.0,-23.0,0.0,offense_led_mixed,L,-6.75,,False,offense_led_mixed
2023,3,2023-09-16T23:30:00.000Z,401520228,Kentucky,Akron,P4_vs_G6,Favorite,-25.25,23.0,-23.0,0.0,offense_led_mixed,W,6.75,,False,offense_15_plus
2023,3,2023-09-16T23:30:00.000Z,401520228,Kentucky,Akron,P4_vs_G6,Favorite,-25.25,23.0,-23.0,0.0,offense_led_mixed,W,6.75,,False,offense_led_mixed
2023,3,2023-09-16T16:00:00.000Z,401520230,Indiana,Louisville,P4_vs_P4,Underdog,10.0,15.0,11.0,26.0,balanced_both_5_plus,W,3.0,,False,both_positive
2023,3,2023-09-16T16:00:00.000Z,401520230,Indiana,Louisville,P4_vs_P4,Underdog,10.0,15.0,11.0,26.0,balanced_both_5_plus,W,3.0,,False,both_5_plus
2023,3,2023-09-16T16:00:00.000Z,401520230,Indiana,Louisville,P4_vs_P4,Underdog,10.0,15.0,11.0,26.0,balanced_both_5_plus,W,3.0,,False,offense_15_plus
2023,3,2023-09-16T16:00:00.000Z,401520230,Indiana,Louisville,P4_vs_P4,Underdog,10.0,15.0,11.0,26.0,balanced_both_5_plus,W,3.0,,False,offense_15_plus_def_nonnegative
2023,3,2023-09-15T23:00:00.000Z,401520231,Maryland,Virginia,P4_vs_P4,Favorite,-16.25,0.0,23.0,23.0,defense_15_plus_off_nonnegative,W,11.75,,False,defense_15_plus
2023,3,2023-09-15T23:00:00.000Z,401520231,Maryland,Virginia,P4_vs_P4,Favorite,-16.25,0.0,23.0,23.0,defense_15_plus_off_nonnegative,W,11.75,,False,defense_15_plus_off_nonnegative
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,P4_vs_G6,Favorite,-40.75,30.0,15.0,45.0,balanced_both_5_plus,L,-15.75,,False,both_positive
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,P4_vs_G6,Favorite,-40.75,30.0,15.0,45.0,balanced_both_5_plus,L,-15.75,,False,both_5_plus
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,P4_vs_G6,Favorite,-40.75,30.0,15.0,45.0,balanced_both_5_plus,L,-15.75,,False,offense_15_plus
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,P4_vs_G6,Favorite,-40.75,30.0,15.0,45.0,balanced_both_5_plus,L,-15.75,,False,defense_15_plus
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,P4_vs_G6,Favorite,-40.75,30.0,15.0,45.0,balanced_both_5_plus,L,-15.75,,False,offense_15_plus_def_nonnegative
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,P4_vs_G6,Favorite,-40.75,30.0,15.0,45.0,balanced_both_5_plus,L,-15.75,,False,defense_15_plus_off_nonnegative
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,P4_vs_G6,Favorite,-40.75,30.0,15.0,45.0,balanced_both_5_plus,L,-15.75,,False,offense_25_plus
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,P4_vs_G6,Favorite,-40.75,30.0,15.0,45.0,balanced_both_5_plus,L,-15.75,,False,either_component_25_plus
2023,3,2023-09-16T23:30:00.000Z,401520232,Michigan,Bowling Green,P4_vs_G6,Favorite,-40.75,30.0,15.0,45.0,balanced_both_5_plus,L,-15.75,,False,both_15_plus
2023,3,2023-09-17T00:00:00.000Z,401520238,New Mexico State,New Mexico,G6_vs_G6,Underdog,2.75,28.0,-27.0,1.0,offense_led_mixed,W,12.75,,True,offense_15_plus
2023,3,2023-09-17T00:00:00.000Z,401520238,New Mexico State,New Mexico,G6_vs_G6,Underdog,2.75,28.0,-27.0,1.0,offense_led_mixed,W,12.75,,True,offense_25_plus
2023,3,2023-09-17T00:00:00.000Z,401520238,New Mexico State,New Mexico,G6_vs_G6,Underdog,2.75,28.0,-27.0,1.0,offense_led_mixed,W,12.75,,True,either_component_25_plus
2023,3,2023-09-17T00:00:00.000Z,401520238,New Mexico State,New Mexico,G6_vs_G6,Underdog,2.75,28.0,-27.0,1.0,offense_led_mixed,W,12.75,,True,offense_led_mixed
2023,3,2023-09-16T19:30:00.000Z,401520239,North Carolina,Minnesota,P4_vs_P4,Favorite,-6.666666666666667,12.0,9.0,21.0,balanced_both_5_plus,W,11.333333333333332,,False,both_positive
2023,3,2023-09-16T19:30:00.000Z,401520239,North Carolina,Minnesota,P4_vs_P4,Favorite,-6.666666666666667,12.0,9.0,21.0,balanced_both_5_plus,W,11.333333333333332,,False,both_5_plus
2023,3,2023-09-16T20:00:00.000Z,401520240,Ohio State,Western Kentucky,P4_vs_G6,Favorite,-29.5,16.0,9.0,25.0,balanced_both_5_plus,W,23.5,,False,both_positive
2023,3,2023-09-16T20:00:00.000Z,401520240,Ohio State,Western Kentucky,P4_vs_G6,Favorite,-29.5,16.0,9.0,25.0,balanced_both_5_plus,W,23.5,,False,both_5_plus
2023,3,2023-09-16T20:00:00.000Z,401520240,Ohio State,Western Kentucky,P4_vs_G6,Favorite,-29.5,16.0,9.0,25.0,balanced_both_5_plus,W,23.5,,False,offense_15_plus
2023,3,2023-09-16T20:00:00.000Z,401520240,Ohio State,Western Kentucky,P4_vs_G6,Favorite,-29.5,16.0,9.0,25.0,balanced_both_5_plus,W,23.5,,False,offense_15_plus_def_nonnegative
2023,3,2023-09-16T23:30:00.000Z,401520242,Syracuse,Purdue,P4_vs_P4,Favorite,-1.0,14.0,1.0,15.0,balanced_both_positive,W,14.0,,False,both_positive
2023,3,2023-09-16T19:30:00.000Z,401520244,South Florida,Alabama,G6_vs_P4,Underdog,34.25,8.0,24.0,32.0,balanced_both_5_plus,W,20.25,,False,both_positive
2023,3,2023-09-16T19:30:00.000Z,401520244,South Florida,Alabama,G6_vs_P4,Underdog,34.25,8.0,24.0,32.0,balanced_both_5_plus,W,20.25,,False,both_5_plus
2023,3,2023-09-16T19:30:00.000Z,401520244,South Florida,Alabama,G6_vs_P4,Underdog,34.25,8.0,24.0,32.0,balanced_both_5_plus,W,20.25,,False,defense_15_plus
2023,3,2023-09-16T19:30:00.000Z,401520244,South Florida,Alabama,G6_vs_P4,Underdog,34.25,8.0,24.0,32.0,balanced_both_5_plus,W,20.25,,False,defense_15_plus_off_nonnegative
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,P4_vs_G6,Favorite,-36.5,16.0,38.0,54.0,balanced_both_5_plus,W,7.5,,False,both_positive
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,P4_vs_G6,Favorite,-36.5,16.0,38.0,54.0,balanced_both_5_plus,W,7.5,,False,both_5_plus
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,P4_vs_G6,Favorite,-36.5,16.0,38.0,54.0,balanced_both_5_plus,W,7.5,,False,offense_15_plus
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,P4_vs_G6,Favorite,-36.5,16.0,38.0,54.0,balanced_both_5_plus,W,7.5,,False,defense_15_plus
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,P4_vs_G6,Favorite,-36.5,16.0,38.0,54.0,balanced_both_5_plus,W,7.5,,False,offense_15_plus_def_nonnegative
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,P4_vs_G6,Favorite,-36.5,16.0,38.0,54.0,balanced_both_5_plus,W,7.5,,False,defense_15_plus_off_nonnegative
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,P4_vs_G6,Favorite,-36.5,16.0,38.0,54.0,balanced_both_5_plus,W,7.5,,False,defense_25_plus
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,P4_vs_G6,Favorite,-36.5,16.0,38.0,54.0,balanced_both_5_plus,W,7.5,,False,either_component_25_plus
2023,3,2023-09-16T20:00:00.000Z,401520245,Texas A&M,UL Monroe,P4_vs_G6,Favorite,-36.5,16.0,38.0,54.0,balanced_both_5_plus,W,7.5,,False,both_15_plus
2023,3,2023-09-16T23:00:00.000Z,401520247,UNLV,Vanderbilt,G6_vs_P4,Underdog,4.5,15.0,-7.0,8.0,offense_led_mixed,W,7.5,,False,offense_15_plus
2023,3,2023-09-16T23:00:00.000Z,401520247,UNLV,Vanderbilt,G6_vs_P4,Underdog,4.5,15.0,-7.0,8.0,offense_led_mixed,W,7.5,,False,offense_led_mixed
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,P4_vs_P4,Underdog,7.0,42.0,19.0,61.0,balanced_both_5_plus,L,-7.0,,False,both_positive
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,P4_vs_P4,Underdog,7.0,42.0,19.0,61.0,balanced_both_5_plus,L,-7.0,,False,both_5_plus
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,P4_vs_P4,Underdog,7.0,42.0,19.0,61.0,balanced_both_5_plus,L,-7.0,,False,offense_15_plus
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,P4_vs_P4,Underdog,7.0,42.0,19.0,61.0,balanced_both_5_plus,L,-7.0,,False,defense_15_plus
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,P4_vs_P4,Underdog,7.0,42.0,19.0,61.0,balanced_both_5_plus,L,-7.0,,False,offense_15_plus_def_nonnegative
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,P4_vs_P4,Underdog,7.0,42.0,19.0,61.0,balanced_both_5_plus,L,-7.0,,False,defense_15_plus_off_nonnegative
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,P4_vs_P4,Underdog,7.0,42.0,19.0,61.0,balanced_both_5_plus,L,-7.0,,False,offense_25_plus
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,P4_vs_P4,Underdog,7.0,42.0,19.0,61.0,balanced_both_5_plus,L,-7.0,,False,either_component_25_plus
2023,4,2023-09-23T19:30:00.000Z,401520250,Ole Miss,Alabama,P4_vs_P4,Underdog,7.0,42.0,19.0,61.0,balanced_both_5_plus,L,-7.0,,False,both_15_plus
2023,4,2023-09-23T23:30:00.000Z,401520252,Georgia,UAB,P4_vs_G6,Favorite,-40.833333333333336,10.0,34.0,44.0,balanced_both_5_plus,L,-12.833333333333336,,False,both_positive
2023,4,2023-09-23T23:30:00.000Z,401520252,Georgia,UAB,P4_vs_G6,Favorite,-40.833333333333336,10.0,34.0,44.0,balanced_both_5_plus,L,-12.833333333333336,,False,both_5_plus
2023,4,2023-09-23T23:30:00.000Z,401520252,Georgia,UAB,P4_vs_G6,Favorite,-40.833333333333336,10.0,34.0,44.0,balanced_both_5_plus,L,-12.833333333333336,,False,defense_15_plus
2023,4,2023-09-23T23:30:00.000Z,401520252,Georgia,UAB,P4_vs_G6,Favorite,-40.833333333333336,10.0,34.0,44.0,balanced_both_5_plus,L,-12.833333333333336,,False,defense_15_plus_off_nonnegative
2023,4,2023-09-23T23:30:00.000Z,401520252,Georgia,UAB,P4_vs_G6,Favorite,-40.833333333333336,10.0,34.0,44.0,balanced_both_5_plus,L,-12.833333333333336,,False,defense_25_plus
2023,4,2023-09-23T23:30:00.000Z,401520252,Georgia,UAB,P4_vs_G6,Favorite,-40.833333333333336,10.0,34.0,44.0,balanced_both_5_plus,L,-12.833333333333336,,False,either_component_25_plus
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,G6_vs_G6,Underdog,3.6666666666666665,28.0,6.0,34.0,balanced_both_5_plus,W,0.6666666666666665,,False,both_positive
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,G6_vs_G6,Underdog,3.6666666666666665,28.0,6.0,34.0,balanced_both_5_plus,W,0.6666666666666665,,False,both_5_plus
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,G6_vs_G6,Underdog,3.6666666666666665,28.0,6.0,34.0,balanced_both_5_plus,W,0.6666666666666665,,False,offense_15_plus
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,G6_vs_G6,Underdog,3.6666666666666665,28.0,6.0,34.0,balanced_both_5_plus,W,0.6666666666666665,,False,offense_15_plus_def_nonnegative
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,G6_vs_G6,Underdog,3.6666666666666665,28.0,6.0,34.0,balanced_both_5_plus,W,0.6666666666666665,,False,offense_25_plus
2023,4,2023-09-24T03:59:00.000Z,401520253,New Mexico State,Hawai'i,G6_vs_G6,Underdog,3.6666666666666665,28.0,6.0,34.0,balanced_both_5_plus,W,0.6666666666666665,,False,either_component_25_plus
2023,4,2023-09-23T23:00:00.000Z,401520254,Sam Houston,Houston,G6_vs_P4,Underdog,11.5,25.0,-2.0,23.0,offense_led_mixed,L,-19.5,,False,offense_15_plus
2023,4,2023-09-23T23:00:00.000Z,401520254,Sam Houston,Houston,G6_vs_P4,Underdog,11.5,25.0,-2.0,23.0,offense_led_mixed,L,-19.5,,False,offense_25_plus
2023,4,2023-09-23T23:00:00.000Z,401520254,Sam Houston,Houston,G6_vs_P4,Underdog,11.5,25.0,-2.0,23.0,offense_led_mixed,L,-19.5,,False,either_component_25_plus
2023,4,2023-09-23T23:00:00.000Z,401520254,Sam Houston,Houston,G6_vs_P4,Underdog,11.5,25.0,-2.0,23.0,offense_led_mixed,L,-19.5,,False,offense_led_mixed
2023,4,2023-09-23T23:30:00.000Z,401520256,Indiana,Akron,P4_vs_G6,Favorite,-16.5,17.0,-6.0,11.0,offense_led_mixed,L,-14.5,,False,offense_15_plus
2023,4,2023-09-23T23:30:00.000Z,401520256,Indiana,Akron,P4_vs_G6,Favorite,-16.5,17.0,-6.0,11.0,offense_led_mixed,L,-14.5,,False,offense_led_mixed
2023,4,2023-09-23T21:00:00.000Z,401520257,Eastern Michigan,Jacksonville State,G6_vs_G6,Underdog,6.5,-17.0,17.0,0.0,defense_led_mixed,L,-14.5,,False,defense_15_plus
2023,4,2023-09-23T21:00:00.000Z,401520257,Eastern Michigan,Jacksonville State,G6_vs_G6,Underdog,6.5,-17.0,17.0,0.0,defense_led_mixed,L,-14.5,,False,defense_led_mixed
2023,4,2023-09-23T21:00:00.000Z,401520257,Jacksonville State,Eastern Michigan,G6_vs_G6,Favorite,-6.5,-17.0,17.0,0.0,defense_led_mixed,W,14.5,,False,defense_15_plus
2023,4,2023-09-23T21:00:00.000Z,401520257,Jacksonville State,Eastern Michigan,G6_vs_G6,Favorite,-6.5,-17.0,17.0,0.0,defense_led_mixed,W,14.5,,False,defense_led_mixed
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,P4_vs_P4,Favorite,-17.666666666666668,30.0,2.0,32.0,offense_15_plus_def_nonnegative,L,-14.666666666666668,,False,both_positive
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,P4_vs_P4,Favorite,-17.666666666666668,30.0,2.0,32.0,offense_15_plus_def_nonnegative,L,-14.666666666666668,,False,offense_15_plus
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,P4_vs_P4,Favorite,-17.666666666666668,30.0,2.0,32.0,offense_15_plus_def_nonnegative,L,-14.666666666666668,,False,offense_15_plus_def_nonnegative
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,P4_vs_P4,Favorite,-17.666666666666668,30.0,2.0,32.0,offense_15_plus_def_nonnegative,L,-14.666666666666668,,False,offense_25_plus
2023,4,2023-09-23T23:00:00.000Z,401520258,LSU,Arkansas,P4_vs_P4,Favorite,-17.666666666666668,30.0,2.0,32.0,offense_15_plus_def_nonnegative,L,-14.666666666666668,,False,either_component_25_plus
2023,4,2023-09-23T23:30:00.000Z,401520259,Missouri,Memphis,P4_vs_G6,Favorite,-6.5,18.0,13.0,31.0,balanced_both_5_plus,W,0.5,,False,both_positive
2023,4,2023-09-23T23:30:00.000Z,401520259,Missouri,Memphis,P4_vs_G6,Favorite,-6.5,18.0,13.0,31.0,balanced_both_5_plus,W,0.5,,False,both_5_plus
2023,4,2023-09-23T23:30:00.000Z,401520259,Missouri,Memphis,P4_vs_G6,Favorite,-6.5,18.0,13.0,31.0,balanced_both_5_plus,W,0.5,,False,offense_15_plus
2023,4,2023-09-23T23:30:00.000Z,401520259,Missouri,Memphis,P4_vs_G6,Favorite,-6.5,18.0,13.0,31.0,balanced_both_5_plus,W,0.5,,False,offense_15_plus_def_nonnegative
2023,4,2023-09-23T16:00:00.000Z,401520260,Michigan,Rutgers,P4_vs_P4,Favorite,-23.833333333333332,12.0,5.0,17.0,balanced_both_5_plus,W,0.1666666666666678,,False,both_positive
2023,4,2023-09-23T16:00:00.000Z,401520260,Michigan,Rutgers,P4_vs_P4,Favorite,-23.833333333333332,12.0,5.0,17.0,balanced_both_5_plus,W,0.1666666666666678,,False,both_5_plus
2023,4,2023-09-23T23:30:00.000Z,401520265,Penn State,Iowa,P4_vs_P4,Favorite,-14.166666666666666,6.0,11.0,17.0,balanced_both_5_plus,W,16.833333333333336,,False,both_positive
2023,4,2023-09-23T23:30:00.000Z,401520265,Penn State,Iowa,P4_vs_P4,Favorite,-14.166666666666666,6.0,11.0,17.0,balanced_both_5_plus,W,16.833333333333336,,False,both_5_plus
2023,4,2023-09-22T23:00:00.000Z,401520266,Wisconsin,Purdue,P4_vs_P4,Favorite,-6.0,16.0,-3.0,13.0,offense_led_mixed,W,15.0,,False,offense_15_plus
2023,4,2023-09-22T23:00:00.000Z,401520266,Wisconsin,Purdue,P4_vs_P4,Favorite,-6.0,16.0,-3.0,13.0,offense_led_mixed,W,15.0,,False,offense_led_mixed
2023,4,2023-09-23T20:00:00.000Z,401520269,Tennessee,UTSA,P4_vs_G6,Favorite,-23.333333333333332,9.0,13.0,22.0,balanced_both_5_plus,W,7.666666666666668,,False,both_positive
2023,4,2023-09-23T20:00:00.000Z,401520269,Tennessee,UTSA,P4_vs_G6,Favorite,-23.333333333333332,9.0,13.0,22.0,balanced_both_5_plus,W,7.666666666666668,,False,both_5_plus
2023,4,2023-09-23T16:00:00.000Z,401520270,Texas A&M,Auburn,P4_vs_P4,Favorite,-9.0,11.0,5.0,16.0,balanced_both_5_plus,W,8.0,,False,both_positive
2023,4,2023-09-23T16:00:00.000Z,401520270,Texas A&M,Auburn,P4_vs_P4,Favorite,-9.0,11.0,5.0,16.0,balanced_both_5_plus,W,8.0,,False,both_5_plus
2023,4,2023-09-23T16:00:00.000Z,401520271,Troy,Western Kentucky,G6_vs_G6,Favorite,-3.5,23.0,-13.0,10.0,offense_led_mixed,L,-0.5,,False,offense_15_plus
2023,4,2023-09-23T16:00:00.000Z,401520271,Troy,Western Kentucky,G6_vs_G6,Favorite,-3.5,23.0,-13.0,10.0,offense_led_mixed,L,-0.5,,False,offense_led_mixed
2023,4,2023-09-23T19:30:00.000Z,401520272,UConn,Duke,Other,Underdog,22.166666666666668,29.0,-11.0,18.0,offense_led_mixed,L,-11.833333333333332,,True,offense_15_plus
2023,4,2023-09-23T19:30:00.000Z,401520272,UConn,Duke,Other,Underdog,22.166666666666668,29.0,-11.0,18.0,offense_led_mixed,L,-11.833333333333332,,True,offense_25_plus
2023,4,2023-09-23T19:30:00.000Z,401520272,UConn,Duke,Other,Underdog,22.166666666666668,29.0,-11.0,18.0,offense_led_mixed,L,-11.833333333333332,,True,either_component_25_plus
2023,4,2023-09-23T19:30:00.000Z,401520272,UConn,Duke,Other,Underdog,22.166666666666668,29.0,-11.0,18.0,offense_led_mixed,L,-11.833333333333332,,True,offense_led_mixed
2023,4,2023-09-23T16:00:00.000Z,401520274,Vanderbilt,Kentucky,P4_vs_P4,Underdog,13.333333333333334,18.0,-15.0,3.0,offense_led_mixed,L,-3.666666666666666,,True,offense_15_plus
2023,4,2023-09-23T16:00:00.000Z,401520274,Vanderbilt,Kentucky,P4_vs_P4,Underdog,13.333333333333334,18.0,-15.0,3.0,offense_led_mixed,L,-3.666666666666666,,True,offense_led_mixed
2023,4,2023-09-23T23:30:00.000Z,401521330,Notre Dame,Ohio State,Other,Underdog,3.1666666666666665,-12.0,15.0,3.0,defense_led_mixed,W,0.1666666666666665,,False,defense_15_plus
2023,4,2023-09-23T23:30:00.000Z,401521330,Notre Dame,Ohio State,Other,Underdog,3.1666666666666665,-12.0,15.0,3.0,defense_led_mixed,W,0.1666666666666665,,False,defense_led_mixed
2023,1,2023-09-02T03:00:00.000Z,401523988,Hawai'i,Stanford,,Underdog,3.625,9.0,15.0,24.0,balanced_both_5_plus,L,-9.375,,False,both_positive
2023,1,2023-09-02T03:00:00.000Z,401523988,Hawai'i,Stanford,,Underdog,3.625,9.0,15.0,24.0,balanced_both_5_plus,L,-9.375,,False,both_5_plus
2023,1,2023-09-02T03:00:00.000Z,401523988,Hawai'i,Stanford,,Underdog,3.625,9.0,15.0,24.0,balanced_both_5_plus,L,-9.375,,False,defense_15_plus
2023,1,2023-09-02T03:00:00.000Z,401523988,Hawai'i,Stanford,,Underdog,3.625,9.0,15.0,24.0,balanced_both_5_plus,L,-9.375,,False,defense_15_plus_off_nonnegative
2023,1,2023-09-02T16:00:00.000Z,401523994,Colorado,TCU,,Underdog,20.6,-14.0,24.0,10.0,defense_led_mixed,W,23.6,,False,defense_15_plus
2023,1,2023-09-02T16:00:00.000Z,401523994,Colorado,TCU,,Underdog,20.6,-14.0,24.0,10.0,defense_led_mixed,W,23.6,,False,defense_led_mixed
2023,1,2023-09-03T02:30:00.000Z,401523995,Coastal Carolina,UCLA,,Underdog,15.375,4.0,11.0,15.0,balanced_both_positive,W,1.375,,False,both_positive
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,,Favorite,-37.875,21.0,25.0,46.0,balanced_both_5_plus,W,14.125,,False,both_positive
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,,Favorite,-37.875,21.0,25.0,46.0,balanced_both_5_plus,W,14.125,,False,both_5_plus
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,,Favorite,-37.875,21.0,25.0,46.0,balanced_both_5_plus,W,14.125,,False,offense_15_plus
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,,Favorite,-37.875,21.0,25.0,46.0,balanced_both_5_plus,W,14.125,,False,defense_15_plus
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,,Favorite,-37.875,21.0,25.0,46.0,balanced_both_5_plus,W,14.125,,False,offense_15_plus_def_nonnegative
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,,Favorite,-37.875,21.0,25.0,46.0,balanced_both_5_plus,W,14.125,,False,defense_15_plus_off_nonnegative
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,,Favorite,-37.875,21.0,25.0,46.0,balanced_both_5_plus,W,14.125,,False,defense_25_plus
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,,Favorite,-37.875,21.0,25.0,46.0,balanced_both_5_plus,W,14.125,,False,either_component_25_plus
2023,1,2023-09-02T22:30:00.000Z,401523996,USC,Nevada,,Favorite,-37.875,21.0,25.0,46.0,balanced_both_5_plus,W,14.125,,False,both_15_plus
2023,1,2023-09-02T19:30:00.000Z,401523997,Washington,Boise State,,Favorite,-14.3,19.0,-5.0,14.0,offense_led_mixed,W,22.7,,False,offense_15_plus
2023,1,2023-09-02T19:30:00.000Z,401523997,Washington,Boise State,,Favorite,-14.3,19.0,-5.0,14.0,offense_led_mixed,W,22.7,,False,offense_led_mixed
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,,Favorite,-7.0,32.0,9.0,41.0,balanced_both_5_plus,P,0.0,,False,both_positive
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,,Favorite,-7.0,32.0,9.0,41.0,balanced_both_5_plus,P,0.0,,False,both_5_plus
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,,Favorite,-7.0,32.0,9.0,41.0,balanced_both_5_plus,P,0.0,,False,offense_15_plus
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,,Favorite,-7.0,32.0,9.0,41.0,balanced_both_5_plus,P,0.0,,False,offense_15_plus_def_nonnegative
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,,Favorite,-7.0,32.0,9.0,41.0,balanced_both_5_plus,P,0.0,,False,offense_25_plus
2023,2,2023-09-09T16:00:00.000Z,401523999,Utah,Baylor,,Favorite,-7.0,32.0,9.0,41.0,balanced_both_5_plus,P,0.0,,False,either_component_25_plus
